"year","state","fips","sen_cont_alt","hs_cont_alt","sen_dem_prop_all","sen_rep_prop_all","hs_dem_prop_all","hs_rep_prop_all","govparty_c","government_cont","government_cont_text","pop","pres_vote_rep","state_short","state_abbrev"
1990,"Kentucky",21,1,1,0.7894737,0.2105263,0.71,0.28,1,1,"full_dem",3694048,NA,"Ky.","KY"
1991,"Kentucky",21,1,1,0.7105263,0.2894737,0.68,0.32,1,1,"full_dem",3722328,NA,"Ky.","KY"
1992,"Kentucky",21,1,1,0.7105263,0.2894737,0.68,0.32,1,1,"full_dem",3765469,NA,"Ky.","KY"
1993,"Kentucky",21,1,1,0.6578947,0.3421053,0.72,0.28,1,1,"full_dem",3812206,NA,"Ky.","KY"
1994,"Kentucky",21,1,1,0.6578947,0.3157895,0.71,0.29,1,1,"full_dem",3849088,NA,"Ky.","KY"
1995,"Kentucky",21,1,1,0.5526316,0.4473684,0.63,0.37,1,1,"full_dem",3887427,NA,"Ky.","KY"
1996,"Kentucky",21,1,1,0.5526316,0.4473684,0.61,0.37,1,1,"full_dem",3919535,NA,"Ky.","KY"
1997,"Kentucky",21,1,1,0.5263158,0.4736842,0.64,0.36,1,1,"full_dem",3952747,NA,"Ky.","KY"
1998,"Kentucky",21,1,1,0.5263158,0.4736842,0.64,0.36,1,1,"full_dem",3985390,NA,"Ky.","KY"
1999,"Kentucky",21,1,1,0.5263158,0.4736842,0.66,0.34,1,1,"full_dem",4018053,NA,"Ky.","KY"
2000,"Kentucky",21,0,1,0.4736842,0.5263158,0.64,0.35,1,0.6666667,"lean_dem",4049021,NA,"Ky.","KY"
2001,"Kentucky",21,0,1,0.4736842,0.5263158,0.66,0.34,1,0.6666667,"lean_dem",4068132,NA,"Ky.","KY"
2002,"Kentucky",21,0,1,0.4736842,0.5263158,0.66,0.34,1,0.6666667,"lean_dem",4089875,NA,"Ky.","KY"
2003,"Kentucky",21,0,1,0.4210526,0.5789474,0.65,0.35,1,0.6666667,"lean_dem",4117170,NA,"Ky.","KY"
2004,"Kentucky",21,0,1,0.4210526,0.5789474,0.63,0.36,0,0.3333333,"lean_rep",4146101,NA,"Ky.","KY"
2005,"Kentucky",21,0,1,0.3947369,0.5789474,0.57,0.43,0,0.3333333,"lean_rep",4182742,NA,"Ky.","KY"
2006,"Kentucky",21,0,1,0.3947369,0.5789474,0.57,0.43,0,0.3333333,"lean_rep",4219239,NA,"Ky.","KY"
2007,"Kentucky",21,0,1,0.4210526,0.5526316,0.61,0.39,0,0.3333333,"lean_rep",4256672,NA,"Ky.","KY"
2008,"Kentucky",21,0,1,0.3947369,0.5789474,0.62,0.36,1,0.6666667,"lean_dem",4289878,NA,"Ky.","KY"
2009,"Kentucky",21,0,1,0.3947369,0.5526316,0.65,0.35,1,0.6666667,"lean_dem",4317074,NA,"Ky.","KY"
2010,"Kentucky",21,0,1,0.4473684,0.5263158,0.65,0.35,1,0.6666667,"lean_dem",4348464,NA,"Ky.","KY"
2011,"Kentucky",21,0,1,0.3947369,0.5789474,0.58,0.42,1,0.6666667,"lean_dem",4370817,NA,"Ky.","KY"
2012,"Kentucky",21,0,1,0.394736842105263,0.578947368421053,0.59,0.41,1,0.666666666666667,"lean_dem",4387865,NA,"Ky.","KY"
2013,"Kentucky",21,0,1,0.368421052631579,0.578947368421053,0.55,0.45,1,0.666666666666667,"lean_dem",4406906,NA,"Ky.","KY"
2014,"Kentucky",21,0,1,0.368421052631579,0.605263157894737,0.54,0.46,1,0.666666666666667,"lean_dem",4416992,NA,"Ky.","KY"
2015,"Kentucky",21,0,1,0.315789473684211,0.684210526315789,0.54,0.46,1,0.666666666666667,"lean_dem",4429126,NA,"Ky.","KY"
2016,"Kentucky",21,0,1,0.289473684210526,0.710526315789474,0.52,0.44,0,0.333333333333333,"lean_rep",4440306,NA,"Ky.","KY"
2017,"Kentucky",21,0,0,0.289473684210526,0.710526315789474,0.36,0.64,0,0,"full_rep",4455590,NA,"Ky.","KY"
2018,"Kentucky",21,0,0,0.289473684210526,0.710526315789474,0.36,0.63,0,0,"full_rep",4464273,NA,"Ky.","KY"
2019,"Kentucky",21,0,0,0.263157894736842,0.736842105263158,0.39,0.61,0,0,"full_rep",4472345,NA,"Ky.","KY"
2020,"Kentucky",21,0,0,0.236842105263158,0.763157894736842,0.38,0.62,1,0.333333333333333,"lean_rep",4477251,NA,"Ky.","KY"
2021,"Kentucky",21,0,0,0.210526315789474,0.789473684210526,0.25,0.75,1,0.333333333333333,"lean_rep",4477251,0.620865718692904,"Ky.","KY"
1969,"Louisiana",22,1,1,1,0,1,0,1,1,"full_dem",3619000,NA,"La.","LA"
1970,"Louisiana",22,1,1,0.974359,0.025641,0.9904762,0.0095238,1,1,"full_dem",3650209,NA,"La.","LA"
1971,"Louisiana",22,1,1,0.974359,0.025641,0.9904762,0.0095238,1,1,"full_dem",3710666,NA,"La.","LA"
1972,"Louisiana",22,1,1,0.974359,0.025641,0.9619048,0.0380952,1,1,"full_dem",3761967,NA,"La.","LA"
1973,"Louisiana",22,1,1,0.974359,0.025641,0.9619048,0.0380952,1,1,"full_dem",3788840,NA,"La.","LA"
1974,"Louisiana",22,1,1,0.974359,0.025641,0.9619048,0.0380952,1,1,"full_dem",3820720,NA,"La.","LA"
1975,"Louisiana",22,1,1,0.974359,0,0.9619048,0.0380952,1,1,"full_dem",3886963,NA,"La.","LA"
1976,"Louisiana",22,1,1,0.974359,0.025641,0.9619048,0.0380952,1,1,"full_dem",3951636,NA,"La.","LA"
1977,"Louisiana",22,1,1,0.974359,0.025641,0.9619048,0.0380952,1,1,"full_dem",4015582,NA,"La.","LA"
1978,"Louisiana",22,1,1,0.974359,0.025641,0.9619048,0.0380952,1,1,"full_dem",4073288,NA,"La.","LA"
1979,"Louisiana",22,1,1,0.974359,0.025641,0.9238095,0.0761905,1,1,"full_dem",4139316,NA,"La.","LA"
1980,"Louisiana",22,1,1,1,0,0.9142857,0.0857143,0,0.6666667,"lean_dem",4223101,NA,"La.","LA"
1981,"Louisiana",22,1,1,1,0,0.9047619,0.0952381,0,0.6666667,"lean_dem",4283297,NA,"La.","LA"
1982,"Louisiana",22,1,1,1,0,0.9047619,0.0952381,0,0.6666667,"lean_dem",4352609,NA,"La.","LA"
1983,"Louisiana",22,1,1,1,0,0.9047619,0.0857143,0,0.6666667,"lean_dem",4395311,NA,"La.","LA"
1984,"Louisiana",22,1,1,0.974359,0.025641,0.8857143,0.1047619,1,1,"full_dem",4400474,NA,"La.","LA"
1985,"Louisiana",22,1,1,0.948718,0.0512821,0.8095238,0.1904762,1,1,"full_dem",4408113,NA,"La.","LA"
1986,"Louisiana",22,1,1,0.974359,0.025641,0.8666667,0.1333333,1,1,"full_dem",4406922,NA,"La.","LA"
1987,"Louisiana",22,1,1,0.8717949,0.1282051,0.7714286,0.2095238,1,1,"full_dem",4344151,NA,"La.","LA"
1988,"Louisiana",22,1,1,0.8717949,0.1282051,0.8190476,0.1714286,1,1,"full_dem",4288859,NA,"La.","LA"
1989,"Louisiana",22,1,1,0.8717949,0.1282051,0.8190476,0.1714286,1,1,"full_dem",4252896,NA,"La.","LA"
1990,"Louisiana",22,1,1,0.8717949,0.1282051,0.8190476,0.1619048,1,1,"full_dem",4221532,NA,"La.","LA"
1991,"Louisiana",22,1,1,0.8461539,0.1538462,0.8,0.1619048,0,0.6666667,"lean_dem",4253279,NA,"La.","LA"
1992,"Louisiana",22,1,1,0.8461539,0.1538462,0.8380952,0.1428571,1,1,"full_dem",4293003,NA,"La.","LA"
1993,"Louisiana",22,1,1,0.8461539,0.1538462,0.8380952,0.152381,1,1,"full_dem",4316428,NA,"La.","LA"
1994,"Louisiana",22,1,1,0.8461539,0.1538462,0.8380952,0.152381,1,1,"full_dem",4347481,NA,"La.","LA"
1995,"Louisiana",22,1,1,0.8461539,0.1538462,0.8190476,0.1619048,1,1,"full_dem",4378779,NA,"La.","LA"
1996,"Louisiana",22,1,1,0.6666667,0.3333333,0.7333333,0.2571429,0,0.6666667,"lean_dem",4398877,NA,"La.","LA"
1997,"Louisiana",22,1,1,0.6410257,0.3589744,0.7428572,0.2571429,0,0.6666667,"lean_dem",4421071,NA,"La.","LA"
1998,"Louisiana",22,1,1,0.6410257,0.3589744,0.7428572,0.2571429,0,0.6666667,"lean_dem",4440344,NA,"La.","LA"
1999,"Louisiana",22,1,1,0.6410257,0.3589744,0.7333333,0.2666667,0,0.6666667,"lean_dem",4460811,NA,"La.","LA"
2000,"Louisiana",22,1,1,0.6666667,0.3333333,0.7238095,0.2761905,0,0.6666667,"lean_dem",4471885,NA,"La.","LA"
2001,"Louisiana",22,1,1,0.6410257,0.3589744,0.6761905,0.3142857,0,0.6666667,"lean_dem",4477875,NA,"La.","LA"
2002,"Louisiana",22,1,1,0.6410257,0.3589744,0.6761905,0.3238095,0,0.6666667,"lean_dem",4497267,NA,"La.","LA"
2003,"Louisiana",22,1,1,0.5897436,0.3846154,0.6666667,0.3238095,0,0.6666667,"lean_dem",4521042,NA,"La.","LA"
2004,"Louisiana",22,1,1,0.6153846,0.3846154,0.6285715,0.352381,1,1,"full_dem",4552238,NA,"La.","LA"
2005,"Louisiana",22,1,1,0.6153846,0.3846154,0.6380953,0.352381,1,1,"full_dem",4576628,NA,"La.","LA"
2006,"Louisiana",22,1,1,0.6153846,0.3846154,0.6380953,0.352381,1,1,"full_dem",4302665,NA,"La.","LA"
2007,"Louisiana",22,1,1,0.6153846,0.3846154,0.5619048,0.4095238,1,1,"full_dem",4375581,NA,"La.","LA"
2008,"Louisiana",22,1,1,0.6410257,0.3589744,0.5047619,0.4666667,0,0.6666667,"lean_dem",4435586,NA,"La.","LA"
2009,"Louisiana",22,1,1,0.5641026,0.3846154,0.4857143,0.4761905,0,0.6666667,"lean_dem",4491648,NA,"La.","LA"
2010,"Louisiana",22,1,0.5,0.6153846,0.3846154,0.4952381,0.4761905,0,0.5,NA,4544635,NA,"La.","LA"
2011,"Louisiana",22,1,0,0.5128205,0.4615385,0.4666667,0.4952381,0,0.3333333,"lean_rep",4576244,NA,"La.","LA"
2012,"Louisiana",22,0,0,0.384615384615385,0.615384615384615,0.428571428571429,0.552380952380952,0,0,"full_rep",4602067,NA,"La.","LA"
2013,"Louisiana",22,0,0,0.384615384615385,0.615384615384615,0.428571428571429,0.552380952380952,0,0,"full_rep",4626040,NA,"La.","LA"
2014,"Louisiana",22,0,0,0.333333333333333,0.666666666666667,0.419047619047619,0.561904761904762,0,0,"full_rep",4645938,NA,"La.","LA"
2015,"Louisiana",22,0,0,0.333333333333333,0.666666666666667,0.419047619047619,0.561904761904762,0,0,"full_rep",4666998,NA,"La.","LA"
2016,"Louisiana",22,0,0,0.358974358974359,0.641025641025641,0.4,0.580952380952381,0,0,"full_rep",4681346,NA,"La.","LA"
2017,"Louisiana",22,0,0,0.358974358974359,0.641025641025641,0.4,0.571428571428571,1,0.333333333333333,"lean_rep",4673673,NA,"La.","LA"
2018,"Louisiana",22,0,0,0.358974358974359,0.641025641025641,0.39047619047619,0.580952380952381,1,0.333333333333333,"lean_rep",4664450,NA,"La.","LA"
2019,"Louisiana",22,0,0,0.358974358974359,0.641025641025641,0.371428571428571,0.6,1,0.333333333333333,"lean_rep",4658285,NA,"La.","LA"
2020,"Louisiana",22,0,0,0.307692307692308,0.692307692307692,0.333333333333333,0.647619047619048,1,0.333333333333333,"lean_rep",4645318,NA,"La.","LA"
2021,"Louisiana",22,0,0,0.307692307692308,0.692307692307692,0.333333333333333,0.638095238095238,1,0.333333333333333,"lean_rep",4645318,0.584608824140085,"La.","LA"
1969,"Maine",23,0,0,0.4375,0.5625,0.4370861,0.5629139,1,0.3333333,"lean_rep",992000,NA,"Maine","ME"
1970,"Maine",23,0,0,0.4375,0.5625,0.4370861,0.5629139,1,0.3333333,"lean_rep",996784,NA,"Maine","ME"
1971,"Maine",23,0,0,0.4375,0.5625,0.4701987,0.5298013,1,0.3333333,"lean_rep",1015677,NA,"Maine","ME"
1972,"Maine",23,0,0,0.4375,0.5625,0.4701987,0.5298013,1,0.3333333,"lean_rep",1034817,NA,"Maine","ME"
1973,"Maine",23,0,0,0.3333333,0.6666667,0.4768212,0.5231788,1,0.3333333,"lean_rep",1046420,NA,"Maine","ME"
1974,"Maine",23,0,0,0.3636364,0.6363636,0.4834437,0.5165563,1,0.3333333,"lean_rep",1060050,NA,"Maine","ME"
1975,"Maine",23,0,1,0.4242424,0.5757576,0.602649,0.3907285,0.5,0.5,NA,1073280,NA,"Maine","ME"
1976,"Maine",23,0,1,0.4242424,0.5757576,0.602649,0.3907285,0.5,0.5,NA,1089960,NA,"Maine","ME"
1977,"Maine",23,0,1,0.3636364,0.6363636,0.5761589,0.4172185,0.5,0.5,NA,1105369,NA,"Maine","ME"
1978,"Maine",23,0,1,0.3636364,0.6363636,0.589404,0.410596,0.5,0.5,NA,1115457,NA,"Maine","ME"
1979,"Maine",23,0,1,0.3939394,0.5757576,0.5099338,0.4834437,1,0.6666667,"lean_dem",1124927,NA,"Maine","ME"
1980,"Maine",23,0,1,0.3939394,0.5757576,0.5099338,0.4834437,1,0.6666667,"lean_dem",1126860,NA,"Maine","ME"
1981,"Maine",23,0,1,0.4848485,0.5151515,0.5562914,0.4437086,1,0.6666667,"lean_dem",1133033,NA,"Maine","ME"
1982,"Maine",23,0,1,0.4848485,0.5151515,0.5562914,0.4437086,1,0.6666667,"lean_dem",1136683,NA,"Maine","ME"
1983,"Maine",23,1,1,0.6969697,0.3030303,0.6092715,0.3907285,1,1,"full_dem",1144772,NA,"Maine","ME"
1984,"Maine",23,1,1,0.6969697,0.3030303,0.6092715,0.3907285,1,1,"full_dem",1155634,NA,"Maine","ME"
1985,"Maine",23,1,1,0.6857143,0.3142857,0.5629139,0.4370861,1,1,"full_dem",1162935,NA,"Maine","ME"
1986,"Maine",23,1,1,0.6857143,0.3142857,0.5629139,0.4370861,1,1,"full_dem",1170126,NA,"Maine","ME"
1987,"Maine",23,1,1,0.5714286,0.4285714,0.5695364,0.4304636,0,0.6666667,"lean_dem",1184577,NA,"Maine","ME"
1988,"Maine",23,1,1,0.5714286,0.4285714,0.5695364,0.4304636,0,0.6666667,"lean_dem",1203840,NA,"Maine","ME"
1989,"Maine",23,1,1,0.5714286,0.4285714,0.6423841,0.3576159,0,0.6666667,"lean_dem",1219961,NA,"Maine","ME"
1990,"Maine",23,1,1,0.5714286,0.4285714,0.6423841,0.3576159,0,0.6666667,"lean_dem",1231719,NA,"Maine","ME"
1991,"Maine",23,1,1,0.6285715,0.3714286,0.6423841,0.3576159,0,0.6666667,"lean_dem",1237081,NA,"Maine","ME"
1992,"Maine",23,1,1,0.6,0.4,0.6423841,0.3576159,0,0.6666667,"lean_dem",1238508,NA,"Maine","ME"
1993,"Maine",23,1,1,0.5714286,0.4285714,0.602649,0.397351,0,0.6666667,"lean_dem",1242302,NA,"Maine","ME"
1994,"Maine",23,1,1,0.5714286,0.4285714,0.615894,0.384106,0,0.6666667,"lean_dem",1242662,NA,"Maine","ME"
1995,"Maine",23,0,1,0.4571429,0.5142857,0.5033113,0.4966888,0.5,0.5,NA,1243480,NA,"Maine","ME"
1996,"Maine",23,0,0.5,0.4571429,0.5142857,0.4966888,0.4966888,0.5,0.3333333,"lean_rep",1249060,NA,"Maine","ME"
1997,"Maine",23,1,1,0.5428572,0.4285714,0.5364239,0.4569536,0.5,0.8333333,NA,1254774,NA,"Maine","ME"
1998,"Maine",23,1,1,0.5428572,0.4285714,0.5364239,0.4569536,0.5,0.8333333,NA,1259127,NA,"Maine","ME"
1999,"Maine",23,1,1,0.5714286,0.4,0.5231788,0.4701987,0.5,0.8333333,NA,1266808,NA,"Maine","ME"
2000,"Maine",23,1,1,0.5428572,0.4285714,0.5364239,0.4569536,0.5,0.8333333,NA,1277072,NA,"Maine","ME"
2001,"Maine",23,0.5,1,0.4857143,0.4857143,0.589404,0.4039735,0.5,0.6666667,"lean_dem",1285692,NA,"Maine","ME"
2002,"Maine",23,0.5,1,0.5142857,0.4571429,0.5364239,0.4569536,0.5,0.6666667,"lean_dem",1295960,NA,"Maine","ME"
2003,"Maine",23,1,1,0.5142857,0.4857143,0.5298013,0.4437086,1,1,"full_dem",1306513,NA,"Maine","ME"
2004,"Maine",23,1,1,0.5142857,0.4857143,0.5298013,0.4437086,1,1,"full_dem",1313688,NA,"Maine","ME"
2005,"Maine",23,1,1,0.5428572,0.4571429,0.5033113,0.4834437,1,1,"full_dem",1318787,NA,"Maine","ME"
2006,"Maine",23,1,1,0.5428572,0.4571429,0.5033113,0.4834437,1,1,"full_dem",1323619,NA,"Maine","ME"
2007,"Maine",23,1,1,0.5142857,0.4857143,0.589404,0.397351,1,1,"full_dem",1327040,NA,"Maine","ME"
2008,"Maine",23,1,1,0.5142857,0.4857143,0.5960265,0.3907285,1,1,"full_dem",1330509,NA,"Maine","ME"
2009,"Maine",23,1,1,0.5714286,0.4285714,0.6357616,0.3576159,1,1,"full_dem",1329590,NA,"Maine","ME"
2010,"Maine",23,1,1,0.5714286,0.4285714,0.6357616,0.3576159,1,1,"full_dem",1327651,NA,"Maine","ME"
2011,"Maine",23,0,0,0.4,0.5714286,0.4834437,0.5099338,0,0,"full_rep",1328473,NA,"Maine","ME"
2012,"Maine",23,0,0,0.4,0.571428571428571,0.47682119205298,0.516556291390728,0,0,"full_rep",1328094,NA,"Maine","ME"
2013,"Maine",23,1,1,0.542857142857143,0.428571428571429,0.576158940397351,0.397350993377483,0,0.666666666666667,"lean_dem",1328543,NA,"Maine","ME"
2014,"Maine",23,1,1,0.542857142857143,0.428571428571429,0.589403973509934,0.384105960264901,0,0.666666666666667,"lean_dem",1331217,NA,"Maine","ME"
2015,"Maine",23,0,1,0.428571428571429,0.571428571428571,0.52317880794702,0.450331125827815,0,0.333333333333333,"lean_rep",1329098,NA,"Maine","ME"
2016,"Maine",23,0,1,0.428571428571429,0.571428571428571,0.509933774834437,0.463576158940397,0,0.333333333333333,"lean_rep",1332348,NA,"Maine","ME"
2017,"Maine",23,0,1,0.485714285714286,0.514285714285714,0.509933774834437,0.47682119205298,0,0.333333333333333,"lean_rep",1335743,NA,"Maine","ME"
2018,"Maine",23,0,0.5,0.485714285714286,0.514285714285714,0.490066225165563,0.463576158940397,0,0.166666666666667,NA,1340123,NA,"Maine","ME"
2019,"Maine",23,1,1,0.6,0.4,0.589403973509934,0.377483443708609,1,1,"full_dem",1345770,NA,"Maine","ME"
2020,"Maine",23,1,1,0.6,0.4,0.582781456953642,0.377483443708609,1,1,"full_dem",1350141,NA,"Maine","ME"
2021,"Maine",23,1,1,0.6,0.371428571428571,0.529801324503311,0.437086092715232,1,1,"full_dem",1350141,0.435512281104183,"Maine","ME"
1969,"Maryland",24,1,1,0.8139535,0.1860465,0.8239437,0.1760563,1,1,"full_dem",3868000,NA,"Md.","MD"
1970,"Maryland",24,1,1,0.8139535,0.1860465,0.8239437,0.1760563,1,1,"full_dem",3938051,NA,"Md.","MD"
1971,"Maryland",24,1,1,0.7674419,0.2325581,0.8521127,0.1478873,1,1,"full_dem",4022507,NA,"Md.","MD"
1972,"Maryland",24,1,1,0.7674419,0.2325581,0.8521127,0.1478873,1,1,"full_dem",4081121,NA,"Md.","MD"
1973,"Maryland",24,1,1,0.7674419,0.2325581,0.8521127,0.1478873,1,1,"full_dem",4109038,NA,"Md.","MD"
1974,"Maryland",24,1,1,0.7674419,0.2325581,0.8521127,0.1478873,1,1,"full_dem",4133341,NA,"Md.","MD"
1975,"Maryland",24,1,1,0.8297873,0.1702128,0.893617,0.106383,1,1,"full_dem",4157208,NA,"Md.","MD"
1976,"Maryland",24,1,1,0.8297873,0.1702128,0.893617,0.106383,1,1,"full_dem",4172132,NA,"Md.","MD"
1977,"Maryland",24,1,1,0.8297873,0.1702128,0.8865248,0.106383,1,1,"full_dem",4194639,NA,"Md.","MD"
1978,"Maryland",24,1,1,0.8297873,0.1702128,0.8865248,0.106383,1,1,"full_dem",4211641,NA,"Md.","MD"
1979,"Maryland",24,1,1,0.8510638,0.1489362,0.8865248,0.1134752,1,1,"full_dem",4223398,NA,"Md.","MD"
1980,"Maryland",24,1,1,0.8510638,0.1489362,0.8865248,0.1134752,1,1,"full_dem",4227643,NA,"Md.","MD"
1981,"Maryland",24,1,1,0.8510638,0.1489362,0.8865248,0.106383,1,1,"full_dem",4261905,NA,"Md.","MD"
1982,"Maryland",24,1,1,0.8510638,0.1489362,0.8865248,0.106383,1,1,"full_dem",4282923,NA,"Md.","MD"
1983,"Maryland",24,1,1,0.8723404,0.1276596,0.8794326,0.1205674,1,1,"full_dem",4313329,NA,"Md.","MD"
1984,"Maryland",24,1,1,0.8723404,0.1276596,0.8794326,0.1205674,1,1,"full_dem",4365246,NA,"Md.","MD"
1985,"Maryland",24,1,1,0.8723404,0.1276596,0.8794326,0.1205674,1,1,"full_dem",4413072,NA,"Md.","MD"
1986,"Maryland",24,1,1,0.8723404,0.1276596,0.8794326,0.1205674,1,1,"full_dem",4486956,NA,"Md.","MD"
1987,"Maryland",24,1,1,0.8510638,0.1489362,0.8794326,0.1205674,1,1,"full_dem",4565558,NA,"Md.","MD"
1988,"Maryland",24,1,1,0.8510638,0.1489362,0.8794326,0.1205674,1,1,"full_dem",4657903,NA,"Md.","MD"
1989,"Maryland",24,1,1,0.8510638,0.1489362,0.8865248,0.1134752,1,1,"full_dem",4727303,NA,"Md.","MD"
1990,"Maryland",24,1,1,0.8510638,0.1489362,0.8865248,0.1134752,1,1,"full_dem",4799770,NA,"Md.","MD"
1991,"Maryland",24,1,1,0.8085107,0.1914894,0.8297873,0.1702128,1,1,"full_dem",4867641,NA,"Md.","MD"
1992,"Maryland",24,1,1,0.8085107,0.1914894,0.822695,0.177305,1,1,"full_dem",4923368,NA,"Md.","MD"
1993,"Maryland",24,1,1,0.8085107,0.1914894,0.822695,0.177305,1,1,"full_dem",4971889,NA,"Md.","MD"
1994,"Maryland",24,1,1,0.8085107,0.1914894,0.8297873,0.1702128,1,1,"full_dem",5023060,NA,"Md.","MD"
1995,"Maryland",24,1,1,0.680851,0.3191489,0.7092199,0.2907801,1,1,"full_dem",5070033,NA,"Md.","MD"
1996,"Maryland",24,1,1,0.680851,0.3191489,0.7092199,0.2907801,1,1,"full_dem",5111986,NA,"Md.","MD"
1997,"Maryland",24,1,1,0.680851,0.3191489,0.7092199,0.2907801,1,1,"full_dem",5157328,NA,"Md.","MD"
1998,"Maryland",24,1,1,0.680851,0.3191489,0.7021276,0.2907801,1,1,"full_dem",5204464,NA,"Md.","MD"
1999,"Maryland",24,1,1,0.680851,0.3191489,0.7517731,0.248227,1,1,"full_dem",5254509,NA,"Md.","MD"
2000,"Maryland",24,1,1,0.680851,0.3191489,0.7517731,0.248227,1,1,"full_dem",5311034,NA,"Md.","MD"
2001,"Maryland",24,1,1,0.7021276,0.2978723,0.7517731,0.248227,1,1,"full_dem",5374691,NA,"Md.","MD"
2002,"Maryland",24,1,1,0.7021276,0.2978723,0.7517731,0.248227,1,1,"full_dem",5440389,NA,"Md.","MD"
2003,"Maryland",24,1,1,0.7021276,0.2978723,0.6950355,0.3049645,0,0.6666667,"lean_dem",5496269,NA,"Md.","MD"
2004,"Maryland",24,1,1,0.7021276,0.2978723,0.6950355,0.3049645,0,0.6666667,"lean_dem",5546935,NA,"Md.","MD"
2005,"Maryland",24,1,1,0.7021276,0.2978723,0.6950355,0.3049645,0,0.6666667,"lean_dem",5592379,NA,"Md.","MD"
2006,"Maryland",24,1,1,0.7021276,0.2978723,0.6950355,0.3049645,0,0.6666667,"lean_dem",5627367,NA,"Md.","MD"
2007,"Maryland",24,1,1,0.7021276,0.2978723,0.7375886,0.2624114,1,1,"full_dem",5653408,NA,"Md.","MD"
2008,"Maryland",24,1,1,0.7021276,0.2978723,0.7375886,0.2624114,1,1,"full_dem",5684965,NA,"Md.","MD"
2009,"Maryland",24,1,1,0.7021276,0.2978723,0.7375886,0.2553191,1,1,"full_dem",5730388,NA,"Md.","MD"
2010,"Maryland",24,1,1,0.7021276,0.2978723,0.7375886,0.2553191,1,1,"full_dem",5788784,NA,"Md.","MD"
2011,"Maryland",24,1,1,0.7446808,0.2553191,0.6950355,0.3049645,1,1,"full_dem",5840241,NA,"Md.","MD"
2012,"Maryland",24,1,1,0.74468085106383,0.25531914893617,0.695035460992908,0.304964539007092,1,1,"full_dem",5888375,NA,"Md.","MD"
2013,"Maryland",24,1,1,0.74468085106383,0.25531914893617,0.695035460992908,0.304964539007092,1,1,"full_dem",5925197,NA,"Md.","MD"
2014,"Maryland",24,1,1,0.765957446808511,0.234042553191489,0.695035460992908,0.304964539007092,1,1,"full_dem",5960064,NA,"Md.","MD"
2015,"Maryland",24,1,1,0.680851063829787,0.297872340425532,0.638297872340426,0.361702127659574,0,0.666666666666667,"lean_dem",5988528,NA,"Md.","MD"
2016,"Maryland",24,1,1,0.702127659574468,0.297872340425532,0.645390070921986,0.354609929078014,0,0.666666666666667,"lean_dem",6007014,NA,"Md.","MD"
2017,"Maryland",24,1,1,0.702127659574468,0.297872340425532,0.638297872340426,0.361702127659574,0,0.666666666666667,"lean_dem",6028186,NA,"Md.","MD"
2018,"Maryland",24,1,1,0.702127659574468,0.297872340425532,0.645390070921986,0.347517730496454,0,0.666666666666667,"lean_dem",6042153,NA,"Md.","MD"
2019,"Maryland",24,1,1,0.680851063829787,0.319148936170213,0.695035460992908,0.304964539007092,0,0.666666666666667,"lean_dem",6054954,NA,"Md.","MD"
2020,"Maryland",24,1,1,0.680851063829787,0.319148936170213,0.695035460992908,0.297872340425532,0,0.666666666666667,"lean_dem",6055802,NA,"Md.","MD"
2021,"Maryland",24,1,1,0.680851063829787,0.319148936170213,0.702127659574468,0.297872340425532,0,0.666666666666667,"lean_dem",6055802,0.321502915677488,"Md.","MD"
1969,"Massachusetts",25,1,1,0.675,0.325,0.7208334,0.2791667,0,0.6666667,"lean_dem",5650000,NA,"Mass.","MA"
1970,"Massachusetts",25,1,1,0.675,0.325,0.7208334,0.2791667,0,0.6666667,"lean_dem",5703706,NA,"Mass.","MA"
1971,"Massachusetts",25,1,1,0.75,0.25,0.7416667,0.2583333,0,0.6666667,"lean_dem",5738589,NA,"Mass.","MA"
1972,"Massachusetts",25,1,1,0.75,0.25,0.7416667,0.2583333,0,0.6666667,"lean_dem",5762122,NA,"Mass.","MA"
1973,"Massachusetts",25,1,1,0.825,0.175,0.775,0.2166667,0,0.6666667,"lean_dem",5783809,NA,"Mass.","MA"
1974,"Massachusetts",25,1,1,0.8,0.2,0.775,0.2166667,0,0.6666667,"lean_dem",5776992,NA,"Mass.","MA"
1975,"Massachusetts",25,1,1,0.825,0.175,0.7958333,0.1916667,1,1,"full_dem",5762138,NA,"Mass.","MA"
1976,"Massachusetts",25,1,1,0.825,0.175,0.7958333,0.1916667,1,1,"full_dem",5748868,NA,"Mass.","MA"
1977,"Massachusetts",25,1,1,0.825,0.175,0.8083333,0.1791667,1,1,"full_dem",5744097,NA,"Mass.","MA"
1978,"Massachusetts",25,1,1,0.85,0.15,0.8,0.1833333,1,1,"full_dem",5742923,NA,"Mass.","MA"
1979,"Massachusetts",25,1,1,0.85,0.15,0.80625,0.1875,1,1,"full_dem",5746188,NA,"Mass.","MA"
1980,"Massachusetts",25,1,1,0.85,0.15,0.80625,0.1875,1,1,"full_dem",5746075,NA,"Mass.","MA"
1981,"Massachusetts",25,1,1,0.8,0.175,0.8,0.19375,1,1,"full_dem",5768685,NA,"Mass.","MA"
1982,"Massachusetts",25,1,1,0.8,0.175,0.8,0.19375,1,1,"full_dem",5771222,NA,"Mass.","MA"
1983,"Massachusetts",25,1,1,0.825,0.175,0.81875,0.18125,1,1,"full_dem",5799405,NA,"Mass.","MA"
